"SessionID","StudentLevel","Discipline","SessionDate","SessionLengthMin","TotalPrompts","TaskType","AI_AssistanceLevel","FinalOutcome","UsedAgain","SatisfactionRating","Month","Year","DayOfWeek","SessionEfficiency","Cluster"
"SESSION07281","High School","Psychology",2024-12-30,8.54,2,"Writing",5,"Confused","False",4.6,"12","2024","Monday",0.234192037470726,1
"SESSION07282","Undergraduate","Engineering",2024-12-11,26.64,7,"Studying",2,"Idea Drafted","True",1,"12","2024","Wednesday",0.262762762762763,2
"SESSION07283","Undergraduate","Psychology",2025-06-04,27.37,11,"Coding",4,"Assignment Completed","True",4.6,"06","2025","Wednesday",0.401899890390939,3
"SESSION07284","Undergraduate","Computer Science",2024-10-13,12.29,3,"Research",3,"Idea Drafted","False",3.4,"10","2024","Sunday",0.244100895036615,2
"SESSION07285","Graduate","Math",2024-07-19,7.61,2,"Writing",4,"Assignment Completed","False",3,"07","2024","Friday",0.26281208935611,1
"SESSION07286","Undergraduate","Business",2024-12-21,10.63,2,"Coding",1,"Confused","True",1.6,"12","2024","Saturday",0.188146754468485,2
"SESSION07287","Undergraduate","History",2024-10-04,52.65,17,"Writing",3,"Assignment Completed","True",2.8,"10","2024","Friday",0.322886989553656,3
"SESSION07288","Undergraduate","History",2024-09-05,11.74,4,"Writing",3,"Idea Drafted","True",2.6,"09","2024","Thursday",0.340715502555366,2
"SESSION07289","Undergraduate","Engineering",2024-07-08,14.27,4,"Research",4,"Assignment Completed","True",4.7,"07","2024","Monday",0.28030833917309,1
"SESSION07290","Undergraduate","Engineering",2024-10-19,21.17,9,"Research",4,"Confused","False",2.9,"10","2024","Saturday",0.425129900803023,1
"SESSION07291","High School","History",2024-09-12,9.14,1,"Studying",3,"Gave Up","True",2.3,"09","2024","Thursday",0.109409190371991,2
"SESSION07292","Undergraduate","Engineering",2025-05-16,7.25,2,"Research",2,"Idea Drafted","True",1,"05","2025","Friday",0.275862068965517,2
"SESSION07293","Undergraduate","Psychology",2024-10-25,9.54,2,"Writing",2,"Assignment Completed","True",1.6,"10","2024","Friday",0.209643605870021,2
"SESSION07294","Undergraduate","Business",2024-07-16,16.02,5,"Homework Help",3,"Idea Drafted","True",3.3,"07","2024","Tuesday",0.31210986267166,2
"SESSION07295","Undergraduate","Engineering",2024-08-23,10.91,3,"Homework Help",5,"Assignment Completed","True",4.8,"08","2024","Friday",0.274977085242896,1
"SESSION07296","High School","Business",2024-09-20,6.42,1,"Writing",3,"Idea Drafted","False",3.4,"09","2024","Friday",0.155763239875389,2
"SESSION07297","High School","History",2025-01-18,8.03,3,"Writing",3,"Idea Drafted","True",1.9,"01","2025","Saturday",0.37359900373599,2
"SESSION07298","Graduate","History",2025-04-28,16.09,5,"Homework Help",4,"Confused","True",4.3,"04","2025","Monday",0.310752019888129,1
"SESSION07299","Undergraduate","History",2025-04-27,39.04,12,"Coding",5,"Assignment Completed","True",5,"04","2025","Sunday",0.307377049180328,3
"SESSION07300","Graduate","Computer Science",2025-05-14,38.85,9,"Brainstorming",5,"Idea Drafted","False",4.3,"05","2025","Wednesday",0.231660231660232,3
"SESSION07301","Graduate","Engineering",2024-11-13,15.83,4,"Coding",3,"Assignment Completed","True",2.4,"11","2024","Wednesday",0.252684775742262,2
"SESSION07302","Undergraduate","Math",2024-07-12,19.56,9,"Coding",2,"Assignment Completed","True",1.4,"07","2024","Friday",0.460122699386503,2
"SESSION07303","Undergraduate","Psychology",2024-08-26,22.21,9,"Homework Help",3,"Confused","False",3.2,"08","2024","Monday",0.405222872579919,2
"SESSION07304","Undergraduate","Psychology",2024-08-25,43.78,13,"Writing",3,"Idea Drafted","True",3.8,"08","2024","Sunday",0.29693924166286,3
"SESSION07305","Undergraduate","Biology",2025-05-06,26.53,6,"Writing",5,"Assignment Completed","False",4.7,"05","2025","Tuesday",0.226159065209197,1
"SESSION07306","Undergraduate","Computer Science",2025-01-27,22.38,4,"Writing",3,"Assignment Completed","False",3.6,"01","2025","Monday",0.178731009830206,2
"SESSION07307","High School","Biology",2025-02-15,8.87,2,"Coding",4,"Idea Drafted","True",3.9,"02","2025","Saturday",0.225479143179256,1
"SESSION07308","High School","Business",2024-10-10,5.71,2,"Coding",3,"Assignment Completed","True",4.1,"10","2024","Thursday",0.350262697022767,1
"SESSION07309","Undergraduate","Biology",2024-12-04,8.45,2,"Coding",4,"Assignment Completed","True",4.1,"12","2024","Wednesday",0.236686390532544,1
"SESSION07310","Graduate","Business",2024-11-22,9.59,2,"Homework Help",4,"Assignment Completed","True",1.8,"11","2024","Friday",0.208550573514077,2
"SESSION07311","Undergraduate","Engineering",2024-11-02,20.14,4,"Homework Help",4,"Gave Up","False",3.5,"11","2024","Saturday",0.198609731876862,1
"SESSION07312","High School","Psychology",2024-09-02,18.59,4,"Writing",4,"Idea Drafted","True",2.9,"09","2024","Monday",0.215169445938677,1
"SESSION07313","Undergraduate","Psychology",2024-12-15,10.81,2,"Studying",5,"Confused","False",4.5,"12","2024","Sunday",0.185013876040703,1
"SESSION07314","High School","Business",2025-04-11,11.49,3,"Homework Help",4,"Idea Drafted","True",4.6,"04","2025","Friday",0.261096605744125,1
"SESSION07315","High School","Biology",2024-11-01,16.22,5,"Studying",2,"Assignment Completed","True",2.6,"11","2024","Friday",0.30826140567201,2
"SESSION07316","Undergraduate","History",2025-04-03,3.6,1,"Writing",2,"Idea Drafted","True",3,"04","2025","Thursday",0.277777777777778,2
"SESSION07317","High School","Engineering",2025-05-28,25.87,5,"Writing",2,"Assignment Completed","False",2.3,"05","2025","Wednesday",0.193274062620796,2
"SESSION07318","Undergraduate","Biology",2025-04-12,15.44,3,"Writing",3,"Idea Drafted","False",4.7,"04","2025","Saturday",0.194300518134715,1
"SESSION07319","Undergraduate","Computer Science",2025-06-17,9.19,3,"Writing",2,"Idea Drafted","False",1.6,"06","2025","Tuesday",0.326441784548422,2
"SESSION07320","Graduate","Math",2025-04-14,40.33,9,"Homework Help",3,"Idea Drafted","True",3.9,"04","2025","Monday",0.223158938755269,3
"SESSION07321","High School","History",2024-08-24,32.19,7,"Writing",3,"Assignment Completed","True",2.9,"08","2024","Saturday",0.217458838148493,2
"SESSION07322","Undergraduate","Business",2024-09-09,22.74,11,"Brainstorming",2,"Assignment Completed","True",3,"09","2024","Monday",0.483729111697449,2
"SESSION07323","Undergraduate","Computer Science",2024-09-10,19.99,6,"Writing",3,"Gave Up","False",4.3,"09","2024","Tuesday",0.300150075037519,1
"SESSION07324","Graduate","Math",2024-08-14,32.63,14,"Coding",3,"Assignment Completed","False",2.8,"08","2024","Wednesday",0.429053018694453,3
"SESSION07325","Undergraduate","Computer Science",2025-01-12,4.46,1,"Coding",1,"Idea Drafted","True",1.3,"01","2025","Sunday",0.224215246636771,2
"SESSION07326","High School","Math",2024-08-22,10.33,3,"Studying",4,"Assignment Completed","False",4.1,"08","2024","Thursday",0.290416263310745,1
"SESSION07327","Undergraduate","Computer Science",2025-02-21,13.06,3,"Writing",2,"Idea Drafted","False",2.4,"02","2025","Friday",0.229709035222052,2
"SESSION07328","Undergraduate","Psychology",2025-04-28,24.26,9,"Homework Help",2,"Assignment Completed","True",1.9,"04","2025","Monday",0.370981038746908,2
"SESSION07329","Undergraduate","Computer Science",2024-09-22,29.45,8,"Coding",5,"Confused","False",3.2,"09","2024","Sunday",0.271646859083192,1
"SESSION07330","Undergraduate","Engineering",2024-06-27,50.66,19,"Homework Help",3,"Assignment Completed","True",3.7,"06","2024","Thursday",0.3750493485985,3
"SESSION07331","Undergraduate","History",2024-08-15,18.1,7,"Writing",4,"Assignment Completed","True",4.3,"08","2024","Thursday",0.386740331491713,1
"SESSION07332","Undergraduate","History",2024-06-30,9.97,4,"Studying",4,"Idea Drafted","True",5,"06","2024","Sunday",0.401203610832497,1
"SESSION07333","High School","Business",2024-08-15,37.4,7,"Coding",3,"Idea Drafted","False",1.1,"08","2024","Thursday",0.18716577540107,2
"SESSION07334","High School","Computer Science",2024-10-30,14.13,4,"Coding",1,"Confused","False",1.2,"10","2024","Wednesday",0.283085633404105,2
"SESSION07335","Undergraduate","History",2024-11-26,29.06,12,"Coding",2,"Assignment Completed","True",3.3,"11","2024","Tuesday",0.412938747419133,3
"SESSION07336","Graduate","Engineering",2025-02-01,19.49,8,"Studying",2,"Gave Up","True",1.8,"02","2025","Saturday",0.410466906105695,2
"SESSION07337","Undergraduate","Engineering",2024-08-04,40.85,10,"Studying",3,"Gave Up","False",3.3,"08","2024","Sunday",0.244798041615667,3
"SESSION07338","Undergraduate","Engineering",2024-09-15,6.41,1,"Research",2,"Idea Drafted","False",1.3,"09","2024","Sunday",0.15600624024961,2
"SESSION07339","Undergraduate","History",2024-09-11,23.34,6,"Studying",4,"Confused","False",5,"09","2024","Wednesday",0.25706940874036,1
"SESSION07340","High School","Computer Science",2025-05-30,19.92,5,"Coding",2,"Assignment Completed","True",1.3,"05","2025","Friday",0.251004016064257,2
"SESSION07341","Undergraduate","History",2024-06-27,21.3,5,"Homework Help",1,"Assignment Completed","False",2.1,"06","2024","Thursday",0.234741784037559,2
"SESSION07342","Undergraduate","Biology",2024-09-21,11.05,4,"Homework Help",3,"Confused","True",2.3,"09","2024","Saturday",0.361990950226244,2
"SESSION07343","Undergraduate","Biology",2024-07-02,38.15,13,"Writing",2,"Assignment Completed","False",3.1,"07","2024","Tuesday",0.340760157273919,3
"SESSION07344","High School","Psychology",2024-09-17,16.22,7,"Writing",4,"Assignment Completed","True",5,"09","2024","Tuesday",0.431565967940814,1
"SESSION07345","Graduate","Engineering",2024-09-08,18.85,6,"Research",4,"Assignment Completed","True",2.3,"09","2024","Sunday",0.318302387267904,2
"SESSION07346","High School","Engineering",2024-09-30,22.29,6,"Studying",5,"Confused","False",5,"09","2024","Monday",0.269179004037685,1
"SESSION07347","Undergraduate","History",2024-11-29,7.88,1,"Writing",1,"Confused","False",1.2,"11","2024","Friday",0.126903553299492,2
"SESSION07348","Undergraduate","Biology",2024-12-22,1.86,1,"Homework Help",5,"Confused","True",3.8,"12","2024","Sunday",0.537634408602151,1
"SESSION07349","High School","Computer Science",2024-12-12,9.3,2,"Homework Help",2,"Assignment Completed","True",2.6,"12","2024","Thursday",0.21505376344086,2
"SESSION07350","Undergraduate","Math",2024-07-20,12.36,3,"Studying",3,"Idea Drafted","True",2.9,"07","2024","Saturday",0.242718446601942,2
"SESSION07351","High School","History",2025-04-05,15.91,4,"Homework Help",3,"Idea Drafted","False",3.1,"04","2025","Saturday",0.251414204902577,2
"SESSION07352","Undergraduate","Psychology",2025-03-19,36.76,15,"Studying",4,"Assignment Completed","True",3.2,"03","2025","Wednesday",0.408052230685528,3
"SESSION07353","Undergraduate","Psychology",2024-08-10,18.38,4,"Writing",5,"Assignment Completed","True",4.6,"08","2024","Saturday",0.217627856365615,1
"SESSION07354","High School","Biology",2025-03-11,10.38,4,"Studying",3,"Assignment Completed","True",2.8,"03","2025","Tuesday",0.385356454720617,2
"SESSION07355","High School","Math",2025-06-08,42.35,12,"Research",3,"Gave Up","True",2.8,"06","2025","Sunday",0.283353010625738,3
"SESSION07356","Graduate","Business",2024-12-07,23.59,5,"Studying",3,"Idea Drafted","True",1.9,"12","2024","Saturday",0.211954217888936,2
"SESSION07357","High School","History",2025-04-24,10.74,2,"Brainstorming",3,"Idea Drafted","True",2.3,"04","2025","Thursday",0.186219739292365,2
"SESSION07358","Undergraduate","Math",2024-12-18,14.99,3,"Writing",3,"Confused","False",2.2,"12","2024","Wednesday",0.200133422281521,2
"SESSION07359","Undergraduate","Business",2024-11-12,24.37,5,"Writing",4,"Assignment Completed","True",3.2,"11","2024","Tuesday",0.205170291341814,1
"SESSION07360","High School","Math",2025-06-21,22.37,5,"Writing",4,"Confused","True",4.3,"06","2025","Saturday",0.223513634331694,1
"SESSION07361","Undergraduate","Engineering",2025-05-06,5.32,1,"Homework Help",2,"Confused","False",2.1,"05","2025","Tuesday",0.18796992481203,2
"SESSION07362","Undergraduate","Engineering",2024-06-28,49.85,23,"Homework Help",4,"Assignment Completed","False",3.5,"06","2024","Friday",0.461384152457372,3
"SESSION07363","High School","Psychology",2024-12-10,22.55,8,"Research",4,"Idea Drafted","True",3.8,"12","2024","Tuesday",0.354767184035477,1
"SESSION07364","High School","Computer Science",2025-05-22,5.86,2,"Coding",4,"Idea Drafted","True",3.3,"05","2025","Thursday",0.341296928327645,1
"SESSION07365","High School","History",2024-12-06,13.81,5,"Writing",3,"Idea Drafted","True",3.5,"12","2024","Friday",0.362056480811006,2
"SESSION07366","High School","Engineering",2024-08-18,4.2,1,"Coding",2,"Confused","True",1.2,"08","2024","Sunday",0.238095238095238,2
"SESSION07367","Graduate","Business",2025-04-21,2.78,1,"Homework Help",4,"Assignment Completed","True",3.5,"04","2025","Monday",0.359712230215827,1
"SESSION07368","Graduate","Biology",2024-12-26,35.6,9,"Coding",4,"Assignment Completed","True",5,"12","2024","Thursday",0.252808988764045,3
"SESSION07369","Undergraduate","Engineering",2025-02-15,9.59,2,"Homework Help",5,"Assignment Completed","True",4.9,"02","2025","Saturday",0.208550573514077,1
"SESSION07370","Undergraduate","Business",2025-02-15,11.23,2,"Writing",2,"Idea Drafted","False",3.4,"02","2025","Saturday",0.178094390026714,2
"SESSION07371","Undergraduate","Engineering",2024-11-05,4.1,1,"Studying",5,"Assignment Completed","True",5,"11","2024","Tuesday",0.24390243902439,1
"SESSION07372","Undergraduate","Business",2025-04-11,7.98,2,"Homework Help",3,"Assignment Completed","True",1.7,"04","2025","Friday",0.25062656641604,2
"SESSION07373","Undergraduate","Psychology",2025-05-06,17.47,4,"Writing",5,"Idea Drafted","True",5,"05","2025","Tuesday",0.228963938179737,1
"SESSION07374","Undergraduate","History",2024-10-24,38.69,10,"Coding",4,"Assignment Completed","True",4.9,"10","2024","Thursday",0.258464719565779,3
"SESSION07375","Graduate","Engineering",2024-09-28,27.44,5,"Writing",5,"Idea Drafted","True",5,"09","2024","Saturday",0.182215743440233,1
"SESSION07376","Undergraduate","Business",2025-06-07,8.02,2,"Studying",4,"Confused","False",5,"06","2025","Saturday",0.249376558603491,1
"SESSION07377","Undergraduate","Business",2025-04-10,9.57,2,"Research",3,"Assignment Completed","False",2.8,"04","2025","Thursday",0.208986415882968,2
"SESSION07378","Undergraduate","Engineering",2024-07-16,2.37,1,"Homework Help",4,"Confused","True",5,"07","2024","Tuesday",0.421940928270042,1
"SESSION07379","Undergraduate","Computer Science",2024-08-30,9.92,3,"Homework Help",5,"Confused","True",3.8,"08","2024","Friday",0.30241935483871,1
"SESSION07380","Undergraduate","History",2024-10-09,10.89,3,"Coding",4,"Idea Drafted","False",4,"10","2024","Wednesday",0.275482093663912,1
"SESSION07381","Undergraduate","Psychology",2025-02-28,6.43,1,"Studying",2,"Assignment Completed","True",3.1,"02","2025","Friday",0.15552099533437,2
"SESSION07382","Undergraduate","Business",2024-11-14,21.16,4,"Studying",2,"Confused","True",3.7,"11","2024","Thursday",0.189035916824197,2
"SESSION07383","Undergraduate","Business",2024-09-13,17.32,6,"Studying",4,"Assignment Completed","True",5,"09","2024","Friday",0.346420323325635,1
"SESSION07384","Undergraduate","History",2024-07-15,15.37,5,"Writing",3,"Assignment Completed","True",3,"07","2024","Monday",0.325309043591412,2
"SESSION07385","Undergraduate","Math",2024-07-24,31.23,13,"Studying",3,"Confused","True",2.4,"07","2024","Wednesday",0.416266410502722,3
"SESSION07386","Undergraduate","Computer Science",2025-06-24,31.8,14,"Brainstorming",4,"Gave Up","False",4.7,"06","2025","Tuesday",0.440251572327044,3
"SESSION07387","Undergraduate","Engineering",2025-06-09,13.97,3,"Writing",3,"Assignment Completed","True",1,"06","2025","Monday",0.214745884037223,2
"SESSION07388","Graduate","Computer Science",2024-08-30,16.94,4,"Coding",3,"Assignment Completed","True",2.9,"08","2024","Friday",0.236127508854782,2
"SESSION07389","Graduate","Psychology",2025-06-12,9.12,4,"Brainstorming",2,"Idea Drafted","False",1.7,"06","2025","Thursday",0.43859649122807,2
"SESSION07390","Undergraduate","Business",2024-09-21,26.26,7,"Homework Help",3,"Assignment Completed","True",3.2,"09","2024","Saturday",0.266565118050267,2
"SESSION07391","Undergraduate","Math",2025-04-05,11.02,3,"Studying",3,"Idea Drafted","True",2.8,"04","2025","Saturday",0.272232304900182,2
"SESSION07392","Undergraduate","Computer Science",2025-02-04,12.29,5,"Writing",5,"Assignment Completed","False",3.9,"02","2025","Tuesday",0.406834825061025,1
"SESSION07393","High School","Biology",2025-01-25,18.69,8,"Homework Help",4,"Idea Drafted","True",4,"01","2025","Saturday",0.428036383092563,1
"SESSION07394","Undergraduate","Computer Science",2025-04-18,1.98,1,"Homework Help",1,"Assignment Completed","False",1,"04","2025","Friday",0.505050505050505,2
"SESSION07395","Graduate","Math",2024-10-02,14.33,4,"Writing",2,"Confused","True",1.1,"10","2024","Wednesday",0.279134682484299,2
"SESSION07396","Undergraduate","Engineering",2025-05-06,28.15,8,"Writing",3,"Assignment Completed","True",3.6,"05","2025","Tuesday",0.284191829484902,3
"SESSION07397","Undergraduate","Computer Science",2024-12-30,15.02,4,"Coding",5,"Idea Drafted","True",4.7,"12","2024","Monday",0.266311584553928,1
"SESSION07398","Undergraduate","Psychology",2024-08-29,14.79,6,"Writing",4,"Confused","False",4.8,"08","2024","Thursday",0.405679513184584,1
"SESSION07399","Graduate","Computer Science",2024-09-23,17.18,6,"Homework Help",3,"Gave Up","True",2.7,"09","2024","Monday",0.349243306169965,2
"SESSION07400","Undergraduate","Engineering",2024-07-05,50.89,18,"Homework Help",4,"Assignment Completed","True",4.4,"07","2024","Friday",0.353704067596777,3
"SESSION07401","Graduate","Computer Science",2024-09-16,19.67,3,"Writing",3,"Assignment Completed","True",2.6,"09","2024","Monday",0.152516522623284,2
